#gene	sample	DS	Expression	RTS	p_exp	p_rts	p_combined
MEIS2	Heart(Right_Atrium)	0.17794036193209592	1.7378311272024993	0.102392205518	0.3037696230376962	9.999000099990002e-05	0.0003463212457108683
ITGA11	Heart(Right_Atrium)	0.1777390291811019	2.4340518557363513	0.0730218745185	0.15348465153484653	9.999000099990002e-05	0.0001854614402421894
PTH1R	Heart(Right_Atrium)	0.17506275391086215	2.365559892155434	0.074004786136	0.16348365163483652	9.999000099990002e-05	0.0001965119369851481
ZNF503	Heart(Right_Atrium)	0.17469480461236958	2.280339484046726	0.0766091215078	0.19308069193080693	0.010498950104989501	0.01459772556328674
PCDHGB6	Heart(Right_Atrium)	0.1745478383424325	3.469011781246012	0.0503163002461	0.0812918708129187	0.06269373062693731	0.032001899811578846
C1QB	Heart(Right_Atrium)	0.17193690282125276	3.4466486445660727	0.0498852423186	0.09159084091590841	0.10628937106289371	0.05482840456167598
THBD	Heart(Right_Atrium)	0.16965907508537256	3.0003217258877983	0.0565469608214	0.047795220477952205	0.0212978702129787	0.008031495654246889
MYH6	Heart(Right_Atrium)	0.16780487929637863	9.326379665976157	0.0179924992662	9.999000099990002e-05	0.054594540545945404	7.161138620646129e-05
DLL1	Heart(Right_Atrium)	0.16764043805647916	3.3745453506647287	0.0496779330654	0.1312868713128687	0.0117988201179882	0.011571450975311294
SLIT3	Heart(Right_Atrium)	0.1670204512086635	2.960053281096973	0.0564248124435	0.060493950604939506	0.020997900209979003	0.009740937813810458
FRMD4A	Heart(Right_Atrium)	0.1663893397657586	1.6757872929756343	0.099290250298	0.31096890310968905	0.010498950104989501	0.021954601997445373
NCAM1	Heart(Right_Atrium)	0.1656519622161916	3.4387821419894267	0.0481716943314	0.0893910608939106	0.1264873512648735	0.06198801854026833
CADM3	Heart(Right_Atrium)	0.16564948877434293	2.3263016196113617	0.0712072275486	0.16898310168983102	0.008599140085991401	0.0109477980628352
LGR6	Heart(Right_Atrium)	0.16442339228597752	2.871358818714234	0.0572632689493	0.08339166083391661	9.999000099990002e-05	0.00010585218724952464
SMUG1	Heart(Right_Atrium)	0.16355116366327113	2.0587285000822946	0.0794428034861	0.16378362163783622	0.010798920107989201	0.012977767588267922
HSPA12A	Heart(Right_Atrium)	0.16242483462453586	1.8587948705642134	0.0873817962362	0.19988001199880012	9.999000099990002e-05	0.00023624411202021327
EBF4	Heart(Right_Atrium)	0.1616183267832697	1.5269254908596361	0.105845588243	0.33906609339066096	0.0110988901109889	0.02477152982092311
NRAP	Heart(Right_Atrium)	0.16029919133299944	4.908270287418228	0.0326589983734	9.999000099990002e-05	0.018998100189981004	2.692494239967649e-05
SLC26A10	Heart(Right_Atrium)	0.1598749287227666	1.1659593621277198	0.137118782966	0.27147285271472854	0.008399160083991601	0.016151437743209655
GLP1R	Heart(Right_Atrium)	0.15981477321664397	1.6917549549233142	0.0944668568882	0.22697730226977303	0.033996600339966	0.045252388315097515
JPH2	Heart(Right_Atrium)	0.15932977908493023	4.232612635707365	0.0376433642287	0.021097890210978902	0.0103989601039896	0.00206772761434094
C1QC	Heart(Right_Atrium)	0.15882997316343778	3.294688058229148	0.0482078941485	0.1327867213278672	0.0198980101989801	0.018326627778940632
SYT13	Heart(Right_Atrium)	0.1579774604897654	2.667853011350797	0.0592152040677	0.11238876112388761	0.011898810118988102	0.01018630189564425
MEIS1	Heart(Right_Atrium)	0.15772000961352123	1.8620625930704788	0.0847017765141	0.16378362163783622	0.010798920107989201	0.012977767588267922
PKNOX2	Heart(Right_Atrium)	0.157092711449133	1.7378311272024993	0.0903958439863	0.2226777322267773	0.009799020097990201	0.015552378667004057
PCDHGA10	Heart(Right_Atrium)	0.15560801203437166	3.435212260249433	0.0452979321933	0.09009099090090991	0.13338666133386662	0.06514907914686184
SOX9	Heart(Right_Atrium)	0.15551855146686208	2.7648715210953747	0.0562480210311	0.08199180081991801	0.029797020297970205	0.017137162828070603
NR4A2	Heart(Right_Atrium)	0.15537607829434352	3.1760100766387094	0.0489217837932	0.1561843815618438	0.010198980101989802	0.01185481668795463
SOX18	Heart(Right_Atrium)	0.15486872695424048	3.3830334110344844	0.0457780660543	0.09969003099690031	0.04129587041295871	0.02672898779292903
SHTN1	Heart(Right_Atrium)	0.15392737865303527	1.0609104214840983	0.145089892168	0.2723727627237276	0.008799120087991202	0.0168572207732798
C5orf66	Heart(Right_Atrium)	0.15308264548401987	0.3701832939635246	0.413532020435	0.35056494350564943	9.999000099990002e-05	0.00039464932356541736
PCDHGB7	Heart(Right_Atrium)	0.15268118426363317	3.4766449323702284	0.0439162431694	0.05629437056294371	0.043195680431956804	0.017068344087310283
TSPAN18	Heart(Right_Atrium)	0.15190722297686174	4.435010374453176	0.0342518303569	0.009099090090990901	0.023497650234976502	0.002020571542773229
OLFM1	Heart(Right_Atrium)	0.15115292645554426	1.9884221432926674	0.0760165174007	0.21277872212778723	9.999000099990002e-05	0.00025015899026105713
MYO18B	Heart(Right_Atrium)	0.15024899744482217	4.062458220026434	0.0369847489641	0.030096990300969902	0.019598040195980403	0.004975704311032801
LRRN2	Heart(Right_Atrium)	0.14864836972690004	2.5812011934320798	0.0575888350374	0.10978902109789021	9.999000099990002e-05	0.00013634032410025842
RBM20	Heart(Right_Atrium)	0.1485180672868893	3.504595974006441	0.0423780853452	0.031196880311968805	0.0201979802019798	0.005273808096713953
RAP1GAP	Heart(Right_Atrium)	0.1479936169511187	2.4807312783775197	0.0596572543915	0.12398760123987601	0.031196880311968805	0.025354954877207042
PDE4A	Heart(Right_Atrium)	0.14525235728769417	1.6699684121741327	0.0869791046518	0.22827717228277172	0.0086991300869913	0.014340997979632075
ZBTB16	Heart(Right_Atrium)	0.14357363295847494	3.1366674404754824	0.0457726665906	0.1322867713228677	9.999000099990002e-05	0.0001618131835741111
COL4A2	Heart(Right_Atrium)	0.1435658215139362	3.9983841710761894	0.0359059598506	0.027497250274972504	0.0402959704029597	0.008648353302493028
ACTA1	Heart(Right_Atrium)	0.14290475425683055	7.0980367381953275	0.0201329972678	9.999000099990002e-05	0.0420957904209579	5.631116086485483e-05
HOXD8	Heart(Right_Atrium)	0.14272387118629595	0.302324349188651	0.472088574967	0.38566143385661433	9.999000099990002e-05	0.00043047990358496146
IGSF9B	Heart(Right_Atrium)	0.14271269647754545	2.441912158215145	0.0584430099164	0.15708429157084292	0.008799120087991202	0.010482737125007557
BMP4	Heart(Right_Atrium)	0.142570375429834	1.7849026817648417	0.0798757136097	0.195980401959804	0.010198980101989802	0.01442175967420121
CRHR1	Heart(Right_Atrium)	0.13994162732185325	0.7471617688661835	0.187297628376	0.34636536346365365	9.999000099990002e-05	0.000390339027013545
C10orf11	Heart(Right_Atrium)	0.1393637403157374	1.8429277558024546	0.0756208374837	0.23177682231776822	0.009499050094990502	0.015672610663756043
PDE1C	Heart(Right_Atrium)	0.13824263530047856	2.4650440206917485	0.0560812034755	0.11778822117788221	9.999000099990002e-05	0.00014544575021105518
ISLR2	Heart(Right_Atrium)	0.1374461331891682	0.9562803800903137	0.143729952063	0.31756824317568244	9.999000099990002e-05	0.00036064216043346333
