	Blood(T_helper_naive_cells)	Brain(Germinal_Matrix)	Heart(Right_Atrium)
HOMER1	0.00031329693929013717	0.0008126501788347786	0.0023131566802117964
HOMER2	0.00024747502286229413	0.0004865096244761307	0.0008780849546949508
HOMER3	0.00011526405549505725	0.0021406482096395095	0.001724826367421765
HOMEZ	0.003643431604286811	0.0039060656783755257	0.006585552901285929
HOOK1	0.0013788444595338146	0.000202857788036766	0.000881545684376774
HOOK2	0.00022285687958046538	0.00023801563467636884	0.00024737698180770637
HOOK3	0.0003559011879620927	0.0004207192194052927	0.00023631571677967946
HOPX	0.0046368459211356275	0.034970319626996614	0.04121200740385043
HORMAD1	3.2878381325062996e-05	0.0	1.4000095781938733e-06
HORMAD2	0.0001554854551974947	0.00019825755534985865	3.50287927279399e-05
HOXA1	0.012646496548051618	0.0	0.025787958246806537
HOXA10	0.011220116715264024	0.0	0.0013900501147353183
HOXA11	0.0	0.0	0.0
HOXA13	0.0	0.0	0.0
HOXA2	0.0023590986551459132	0.00012356375026160491	0.0027000721486524623
HOXA3	0.001797159342143738	0.0	0.013704865620077486
HOXA4	0.0010170861052451563	0.0	0.008309739662873317
HOXA5	0.002390613683845992	0.0	0.004109891104974614
HOXA6	0.0	0.0	9.598603420847177e-05
HOXA7	0.0058752738260751955	0.0	0.0023778799280336077
HOXA9	0.006249558594046575	0.0	0.0005637859269725804
HOXB1	0.0	0.0	0.0
HOXB13	0.0	0.0	0.0022342783130632616
HOXB2	0.026876974480063615	0.00042505554249978395	0.019469146577296956
HOXB3	0.09413063318126468	0.00034885947748664276	0.09345398731939994
HOXB4	0.00873571498979854	0.0	0.023169138550937596
HOXB5	0.001081387847197727	0.0	0.012430216684131357
HOXB6	0.0024525593749071574	0.0	0.04586575240516115
HOXB8	0.0	0.0	0.0
HOXB9	0.0	0.0	0.003108601179757373
HOXC10	0.0	0.0064926399530776556	0.0
HOXC11	0.0	0.0	0.0
HOXC12	0.0	0.0	0.0
HOXC13	0.0	0.0	0.0
HOXC4	0.020423610734827638	0.0	0.0773533039992671
HOXC5	0.0	0.0	0.03077753323304104
HOXC6	0.0	0.010157895303558465	0.05055526073430549
HOXC8	0.0	0.0019215229084384594	0.0040650912366940375
HOXC9	0.0	0.0	0.0037967000914854317
HOXD1	0.0	0.0	0.0027835760972580448
HOXD10	0.0	0.0	0.000920458460818998
HOXD11	0.0	0.0	0.0
HOXD12	0.0	0.0	0.0
HOXD13	0.0	0.0018998199147344471	0.0
HOXD3	0.0008090586488095431	0.0	0.02100293309738371
HOXD4	0.0	0.0	0.03163401008767453
HOXD8	0.0	0.0	0.14272387118629595
HOXD9	0.0	0.0	0.010447986934111805
HP	4.949466467362719e-05	4.942321568933001e-06	0.0003427124575588013
HP1BP3	0.0004823375210057736	0.0005156552118009592	0.00040035434553525737
HPCA	0.001023906206936339	0.08988006445641233	0.003984077646680441
HPCAL1	0.002529829819806555	0.002491419696576351	0.0019984670181108746
HPCAL4	0.3907114816867427	0.29553583905301656	0.22414200668735712
HPD	8.260428909105758e-05	4.415772315153155e-06	0.00029904033481291566
HPDL	0.00017351699930153656	8.242604268629441e-05	4.1495490032406304e-05
HPF1	0.0003484775725391454	0.0005479142382495861	0.0005515666275962811
HPGD	0.0011054983901810425	6.064559582955486e-05	4.660700312782053e-05
HPGDS	8.388791725828311e-05	0.00029174777713096247	7.463623213053788e-05
HPN	0.0001342002880157317	3.6712841514760466e-05	0.0007720317145045058
HPN-AS1	1.0941059100759033e-05	0.0	2.167998688507127e-05
HPRT1	0.0013450429288920575	0.00111632093782253	0.0016177173162439061
HPS1	0.00046018069555551664	0.00037717290668556484	0.00033734504102069814
HPS3	0.00044597223018024383	0.0003522133917986542	0.00024561185854995554
HPS4	0.0003004479000786251	0.00022034354057520503	0.00012699141711739487
HPS5	0.0001470093959068699	0.00014901083652295915	0.0001915406667004234
HPS6	0.0002531588053602588	0.00014493509433666864	0.0002505660406867555
HPSE	0.002468610236285896	0.0012527357936074565	0.0009568182963642182
HPSE2	0.0	0.0006891233202064277	0.0035295139874417813
HPX	5.90381794642779e-05	0.00031028101335285705	4.241521360960697e-05
HR	0.00042434017745649795	0.02884716245188579	0.031144436440437646
HRAS	0.000265575556135692	0.000499058110008511	0.00043140708210714495
HRASLS	0.0	0.0010678033152971113	0.0012993523416719023
HRASLS2	0.00038911044349050936	7.9832134175839e-06	0.00013186986837507685
HRASLS5	0.0	0.0011047302479284063	0.003159524502397502
HRC	0.0	0.0009367768965824009	0.025200230803743694
HRCT1	0.0	4.402865705160074e-05	0.0005265682794340683
HRG	0.0	1.5544408831561506e-05	2.842742610171391e-05
HRH1	0.0	0.00792449679335877	0.005422873620260539
HRH2	0.019910333204065114	0.020392876269766633	0.0338270921876858
HRH3	0.0005084526085802823	0.012579465951713586	0.00028699701793709077
HRH4	1.4510907410127184e-05	8.130321559720213e-06	4.489267970244756e-06
HRK	0.0	0.0075466210578168155	0.0
HRNR	2.6886481339725717e-05	1.8297227422101401e-06	2.042269630912946e-05
HS1BP3	0.0021417077632958172	0.0025604985813993115	0.005342169574499681
HS2ST1	0.00020038366995012993	0.000234337312555118	0.0002704652628188346
HS3ST1	5.998602542225898e-05	0.0006060159578883273	0.0007934409861813796
HS3ST2	0.0	0.013353741183996116	0.013731571064136677
HS3ST3A1	0.008247987886659165	0.0008560043773313457	0.013552757488409166
HS3ST3B1	0.07960765748916165	0.014978623321473468	0.03092496909561309
HS3ST4	0.0	0.050265923743817505	0.0
HS3ST5	2.595372398546879e-06	0.00023772243162528358	0.0
HS3ST6	0.0	0.0	0.0
HS6ST1	0.00039077945945837153	0.0008215797634367153	0.0008427533444484334
HS6ST2	0.001354124500503993	0.16012800311187061	0.01687678242953476
HS6ST3	0.0	0.005740117571222795	0.001460195553776406
HSBP1	0.00020692103828849842	0.00034989261926325057	0.000338757645621749
HSBP1L1	0.013214402001266256	0.0049108187194770924	0.012083423585939912
HSCB	0.0001188885950545831	0.0001208157653615613	0.00014710854127179379
HSD11B1	2.4764309183404694e-05	9.705613688762816e-05	0.0014333375605600181
HSD11B1L	0.00012010457845462022	0.00035408014524254656	0.0001837819046180492
HSD11B2	0.00015516869217296897	0.0015370205066626195	0.0008406998613567648
HSD17B1	6.272690325615797e-05	3.816991962517829e-05	3.9815569656610766e-05
HSD17B10	0.0146152074143575	0.018850425187546028	0.020788411266253564
HSD17B11	0.0005331754824800977	0.00041639488334327477	0.0004358780065029183
HSD17B12	0.000240190276591082	0.00028498272024323466	0.00044910901897789705
HSD17B13	0.0001512020464089605	3.301800946508992e-05	1.66293497737371e-05
HSD17B14	0.000186505699044618	0.00036349739508575714	0.00024109257073641864
HSD17B2	0.0	0.0005924127185274494	0.00024509299048367856
HSD17B3	0.001977929085190718	0.00044948451321961166	0.003651865751909094
HSD17B4	0.00035940248546460866	0.000530562532264535	0.0007268201506793501
HSD17B6	7.527496227007715e-05	0.00023892236740023198	4.168496768767875e-05
HSD17B7	2.830841276757278e-05	3.3225086784659125e-05	1.7322947996090734e-05
HSD17B8	0.0022883222575559303	0.0013661360656454598	0.0023478143990534974
HSD3B1	0.0	4.7356344222075914e-06	0.0
HSD3B2	0.0	9.513816667001179e-06	1.5793892474518377e-05
HSD3B7	4.332664056124054e-05	7.469311036599449e-05	0.00012695148409478424
HSDL1	0.0005182987092415158	0.0007660709747838254	0.0005575678068777314
HSDL2	0.0005429551845682808	0.0008198197959147933	0.0012493494934549155
HSF1	0.0003688647991986128	0.0004006885488737988	0.0004497198124182631
HSF2	0.009638007755018892	0.007950124407400748	0.008525377399618695
HSF2BP	0.0008248230244548327	0.0011392672608655492	0.00020978717692360946
HSF4	0.0358529638178487	0.06930585887875919	0.1073908527519839
HSF5	0.0007120702577617668	3.5759409182052716e-06	1.1155693512149527e-05
HSFX1	1.3317477155723374e-08	5.844995022299442e-07	6.519795181535625e-07
HSFY1	0.0	2.3689917012801416e-08	7.083031973040493e-09
HSFY2	0.0	4.59674953726301e-09	1.677369515663676e-09
HSH2D	0.0021289687515433186	0.00010307374321803932	8.62184743992509e-05
HSP90AA1	0.0024442629748407593	0.00294949373575498	0.002865984211071235
HSP90AB1	0.000586521680915231	0.0006452778207818305	0.0006357338073877635
HSP90B1	0.0003200875024677061	0.0003259585483604339	0.0003952395185367224
HSPA12A	0.0002617529552964486	0.10846427892447813	0.16242483462453586
HSPA12B	0.008633111299775835	0.00888910226467837	0.030819199667801712
HSPA13	0.00021300757441494449	0.0002351535491189901	0.000177763147239255
HSPA14	0.0002088850168664223	0.00015418402905487382	0.00014597034930749557
HSPA1A	4.867460965613516e-05	0.00028876454717112287	0.00021454831805055625
HSPA1B	3.524664594262594e-05	0.00029285858293085735	0.00020886522293829215
HSPA1L	4.649721456994001e-05	8.53198667651181e-05	6.276138339167867e-05
HSPA2	5.8826520946344794e-05	0.0013729278490674352	0.0012830705663459876
HSPA4	0.0003220486083562956	0.000323168839621009	0.0003987323833137176
HSPA4L	0.015041863032966238	0.009288067472058723	0.009347862320677223
HSPA5	0.0002603326634557476	0.00019761929617823586	0.000296630267429186
HSPA6	1.0718693202842192e-05	0.0005158610128523235	0.00022098419208701532
HSPA8	0.00028854492504327295	0.00032760306150187075	0.00024821116559426104
HSPA9	0.0003712686422200266	0.000284627371369221	0.00039099251596338405
HSPB1	0.000371390509355326	0.0007133489010106246	0.000843293119255095
HSPB11	0.00021423328453329843	0.000183533900440806	0.00016719957980536378
HSPB2	0.0	0.0010683940772422435	0.004427517169309099
HSPB3	0.0	0.0009982275193464326	0.0031898830208339723
HSPB6	6.241551323041143e-06	0.0007274949662545864	0.0011206996505443588
HSPB7	2.5172004563002634e-05	6.57282558524605e-05	0.004401600243035565
HSPB8	0.0	0.000622365416261407	0.005401682550357876
HSPBAP1	0.0002976800179356261	9.29367688000288e-05	0.00013373967964112234
HSPBP1	0.00023044570375750715	0.00038758154210210015	0.00039148452821298
HSPD1	0.0002668304671682996	0.0002953996784605349	0.00033993501165869097
HSPE1	0.00014975927092526054	0.00018948962393828473	0.00023209498554947633
HSPG2	0.000727341919917451	0.001111457762187826	0.0027304186188206246
HSPH1	0.00026470348128925875	0.0003132044782879083	0.0002918691293756189
HTATIP2	0.00040663267701616224	3.172709666472039e-05	0.0004435057720197384
HTATSF1	0.0018194587634950568	0.0020526920353708352	0.0021643070769180334
HTN1	0.0	0.0	0.0
HTN3	0.0	0.0	7.379680791011989e-07
HTR1A	0.0	0.0002180027836413423	1.3440918049407714e-05
HTR1B	0.0	0.007452124961180627	0.0
HTR1D	1.0242536625507839e-05	8.953642611275504e-05	3.748483840678916e-05
HTR1E	0.0	0.000520243471654143	0.0
HTR1F	0.0003569279485780784	6.969610803637817e-05	0.00012785376334281543
HTR2A	0.0	0.009358903638452747	0.0004350309455133399
HTR2B	1.5170929197276904e-05	0.0	6.0606849870305914e-05
HTR2C	0.0	0.00596882454257609	0.0
HTR3A	0.0004922053576686373	0.019984282738325507	0.0019818427130723487
HTR3B	0.0	0.0	0.0
HTR3C	0.0	0.0	0.0
HTR3D	0.0	0.0	0.0
HTR3E	4.965791526117394e-05	5.098039726742213e-06	0.0
HTR4	0.0	0.0005833015266894056	0.00826496111075102
HTR5A	0.0	0.001801531462957504	5.4874606622518185e-05
HTR5A-AS1	0.0	7.198763652068699e-06	0.0
HTR6	0.023391790262563623	0.0249950271491792	0.0003287090684895816
HTR7	0.00017179970294739258	0.0017894057257755143	0.001625626106982111
HTRA1	0.0001241751905401976	0.07039087648000311	0.05326663303413044
HTRA2	0.00016533176048780403	0.00020138538746633823	0.0001704603665743462
HTRA3	0.0004031087843745985	0.012712888368330745	0.043973249817370524
HTRA4	2.81293229398171e-05	0.0	5.750887791476862e-06
HTT	0.0013952390727555472	0.0012221336933357907	0.0009428126300014697
HUNK	0.0003077397742691119	0.022254572747640183	0.0006399305552433642
HUS1	0.0002182976132451763	0.00017901604724529158	0.0001534443537735888
HUS1B	1.9408393635086936e-05	1.143594227288001e-06	1.4251712257041133e-06
HUWE1	0.023132054339134126	0.02221516843996065	0.018876290511563653
HVCN1	0.0005672395009657425	0.0006622537208059964	0.0008561847260016978
HYAL1	5.4434288075336285e-05	2.9541037215875293e-05	0.00018268417119570056
HYAL2	1.381577605481427e-05	0.0001297728113307146	0.00019601279708837143
HYAL3	4.450431726609824e-05	9.636574098108932e-05	8.636103653856418e-05
HYAL4	0.0	3.9770044459276494e-06	3.184763058465799e-06
HYDIN	0.00045162077738496214	0.05637707310413279	0.004993982206639554
HYI	0.0005139273952899763	0.0005409920641211154	0.00038971142011556153
HYKK	0.0004132691786572156	5.3164852234913893e-05	0.00042463178085997815
HYLS1	0.00011014164281501022	0.00033108940630485317	0.0003061500704936374
HYOU1	0.00016336435927080092	0.00017670838762850983	0.00023714454959786869
HYPK	7.164191969987404e-05	7.031806110259332e-05	7.90446088677379e-05
HYPM	0.0	0.0	0.0
IAH1	0.0002039484363841562	0.00023776532624484144	0.00023503377918093063
IAPP	0.0	0.0	0.0
IARS	0.00033578606437388966	0.0002824219034705407	0.00024691548467600333
IARS2	0.00033105515327299816	0.00028752739424412377	0.0003746003987967339
IBA57	0.00033629748952734113	0.00020393144551633102	0.0003684270607158505
IBA57-AS1	6.876577643643766e-05	7.160387841427281e-05	3.9308541367498414e-05
IBSP	0.0	0.0	7.5932131884253355e-06
IBTK	0.000217759074794384	0.00017988743181847314	0.00019966540695990617
ICA1	0.0004196635082559075	0.0016620555007150397	0.003942112239929748
ICA1L	0.0004491029826351306	0.00038817973944635045	0.00024228896881286927
ICAM1	0.002462255301350833	0.001949080643143363	0.0052014539083457545
ICAM2	0.0028984149923879806	0.001947665514862639	0.0026697902991214993
ICAM3	0.0006465687984856622	9.754258309559196e-05	0.00028686514621833537
ICAM4	5.315200758092649e-05	0.00011438482442363936	0.0005462410404830108
ICAM5	0.0007470990951284469	0.034093819209691116	0.023827102090500277
ICE1	0.00034521098409268796	0.0002609911872944401	0.00021321653858576468
ICE2	0.0001874965807687034	0.0001414172457019335	0.00013438772987772157
ICK	0.0003846731681860685	0.000505472616214041	0.0002958960006766825
ICMT	0.007561547566083011	0.008927257006491461	0.026165385685520355
ICOS	0.001105524679909906	3.4382007288544886e-06	1.081166898526947e-05
ICOSLG	0.022247535831910706	0.009259381602142971	0.012674130137534404
ID1	0.00020602720561363407	0.0011105067015183766	0.0016892472015263406
ID2	0.003719519420490866	0.0047722992352142455	0.005076417532941077
ID3	0.001176552945252659	0.0015175626281302668	0.003554938919448819
ID4	0.0	0.014277508601503217	0.012213858633720997
IDE	0.0003328402366275073	0.00018895344582563133	0.00033770381125605465
IDH1	7.598067644921222e-05	0.00021630374164435803	0.00017189878907121904
IDH2	0.0007349415393266863	0.0009893538787424105	0.0011301550986025151
IDH3A	0.00025822903614587016	0.00017826369999701154	0.0004530732690027228
IDH3B	0.0009801824183658491	0.0009066068351702038	0.0009860195095490107
IDH3G	0.01651074652442909	0.022057943375607156	0.018103935228541694
IDI1	0.00024468362205201096	0.00019496243253562382	0.000163656290509048
IDI2	7.815027667017867e-05	2.0317848342487965e-06	1.6439909483953643e-05
IDNK	0.0003111356373225718	0.00017822362664294622	0.0001986842361073372
IDO1	2.702094892701519e-05	0.0	2.907729162362167e-05
IDO2	3.557701830990265e-05	0.0	0.0
IDS	0.0027599096587882384	0.002723456639259183	0.0024503903111463077
IDUA	0.14365897605535516	0.12332351341965354	0.07916394879801682
IER2	0.0004180392173895932	0.00034251176940551753	0.00048202498419975257
IER3	0.00018704904937134466	0.0001615532324890382	0.00042616280047914754
IER3IP1	0.0012471873909292086	0.0013045003697982373	0.0020375535519674107
IER5	0.0007527001417313926	0.0008842734224844846	0.0017469279896811097
IER5L	0.001161448625275727	0.012541292731561736	0.012076057101067326
IFFO1	0.00020806183137319636	0.0001336364119636595	0.0001633096844138121
IFFO2	0.0036339807814432593	0.0012232986617922062	0.002611947624078602
IFI16	0.0007173527599098478	0.00046961385831862615	0.0005103594596511533
IFI27	2.5321007756142893e-05	0.0003943662844570229	0.0014385783749847622
IFI27L1	0.00010702209215247393	0.00022662215189500376	0.00028279713606027513
IFI27L2	0.0003383435144640004	0.000612281622776111	0.0005104105338971298
IFI30	0.00040703605967468246	0.0004921970467967982	0.0006954856740092739
IFI35	0.00011687420252307542	3.462398290619186e-05	0.00011564111694407881
IFI44	0.0004877231610617976	0.000476957496850182	0.00033925731651194944
IFI44L	0.00024328343431509808	0.00016546079533599517	0.00018189969006740926
IFI6	0.000371795402992471	0.00034979083406592293	0.0004926333862987986
IFIH1	0.00038558089713754514	0.0001264045697107779	0.00031366590150566664
IFIT1	4.9602481201090304e-05	0.00012083063685485326	0.0002577189226136538
IFIT1B	4.737081601870203e-06	6.747117312306764e-06	2.701514711705429e-06
IFIT2	9.263648231431618e-05	6.193126344392735e-05	0.00013660088520355484
IFIT3	6.513292870282391e-05	0.0001081266211291128	0.0003143200304503755
IFIT5	0.0002877094140196286	0.00026207220347710416	0.00028390518280070013
IFITM1	0.0018783510289313752	0.0006827178969847152	0.0015053045638376227
IFITM10	0.027222812012186206	0.042743153936967176	0.018215603301251177
IFITM2	0.0006700883957667959	0.0003525999637274805	0.0005966911250818555
IFITM3	0.0002209886882560154	0.00033626883375539976	0.0004813861830335482
IFITM5	0.0009661441081991126	0.0	0.0
IFNA1	2.9413203639198773e-05	0.0	0.0
IFNA10	0.0	0.0	0.0
IFNA13	0.0	0.0	0.0
IFNA14	0.0	0.0	0.0
IFNA16	0.0	0.0	0.0
IFNA17	0.0	0.0	0.0
IFNA2	0.0	0.0	0.0
IFNA21	1.81489899764067e-05	0.0	0.0
IFNA4	0.0	0.0	0.0
IFNA5	0.0002390358300916712	0.0	2.5361082719781417e-05
IFNA6	0.0	0.0	0.0
IFNA7	0.0	0.0	0.0
IFNA8	0.0	0.0	0.0
IFNAR1	0.00022217404377540223	0.00023432420096981845	0.0002248543968422167
IFNAR2	0.0006576067359755903	0.00032209284018017376	0.0004893366478085707
IFNB1	0.0	0.0	0.0
IFNE	2.6352774737483734e-06	0.0	0.0
IFNG	0.0003452357680798057	0.0	0.0
IFNGR1	0.0003453180196766238	0.0002598599842729454	0.00046634836084701655
IFNGR2	0.0009459397020624006	0.0010921409469687917	0.0011505099797883426
IFNK	0.0	0.0	0.0
IFNL1	0.0019265746057757183	0.0	0.0
IFNL2	0.0038424606688854637	0.0	0.0
IFNL3	0.002516658880772624	0.0	0.0
IFNLR1	0.009713673201904603	0.000639896061631142	0.013523305042841867
IFNW1	6.037768703497192e-06	0.0	0.0
IFRD1	0.0005684854369953294	0.00041507581843650514	0.0005681232728696602
IFRD2	0.00012136548844919506	8.655362955145168e-05	0.0001413441237681924
IFT122	0.00031965176349393355	0.00032714964006492266	0.00032372623486713153
IFT140	0.0004071844055477944	0.0006787862588316429	0.0004624861784978345
IFT172	0.00020680078201892844	0.00021021216591812102	0.00022291976715729366
IFT20	0.00013467821924113206	0.00014717150474961125	0.0001341296590948691
IFT22	0.00011181112233985959	0.0004217368181747359	0.00036109725051444356
IFT27	0.001633345189719869	0.0019172775429203552	0.0014837941037528293
IFT43	0.0003101083180369284	0.0005305751286200755	0.000548612070997929
IFT46	0.00013786902216062248	0.00022117988163480667	0.00017805215426272783
IFT52	0.00024234887277069006	0.00038025700326595245	0.00019999117194192186
IFT57	0.0002999372439333893	0.0002215595691815761	0.0002549967799866403
IFT74	0.0003104386950464406	0.0002229943125482141	0.00031903810122222727
IFT80	0.00045223778653731453	0.00033413947616056004	0.00030731418779994296
IFT81	6.0537146544494435e-05	0.000542888762173261	0.000376844199816351
IFT88	0.0003329227804224346	0.00033410765993042903	0.0002577558743370485
IGBP1	0.0024371763995970418	0.002644668244907133	0.002107143185764968
IGDCC3	0.00018263363429152856	0.05964959424184404	0.0007441609793860863
IGDCC4	0.0016201857502986462	0.06103545122034975	0.018413853585688967
IGF1	2.2040281490938725e-05	0.0009657883003682003	0.0015317369072823017
IGF1R	0.007683410628567645	0.006604956716959361	0.004485220393245413
IGF2	0.0	0.38615416839591904	0.6333780357686115
IGF2-AS	0.0	0.005575557779118099	0.015983652061557073
IGF2BP1	0.0	0.33529328299442457	0.0
IGF2BP2	0.0021154414741178518	0.021795736404503756	0.014704452640036583
IGF2BP2-AS1	5.449514328409098e-05	1.8100472301803122e-06	0.0
IGF2BP3	0.007106936756933799	0.14385985439473317	0.000972395543758612
IGF2R	0.005257258799599826	0.002693607229599621	0.004119129043754607
IGFALS	8.208818801587142e-05	9.449994811150287e-06	5.161591224336035e-06
IGFBP1	0.0	0.0	0.0021691588859356547
IGFBP2	0.00011368875899136894	0.008788232172980963	0.007398948688998187
IGFBP3	0.0011852099962364991	0.0053935284251795884	0.029416502091056507
IGFBP4	0.000185315817409993	0.001025992529513154	0.0017197360084049479
IGFBP5	0.00015749370239468292	0.08532430547126305	0.11763971603625772
IGFBP6	3.7890527475277166e-05	0.0010648613661089633	0.003394205134963289
IGFBP7	0.0030581609492962613	0.005078054789347544	0.009360939365231606
IGFBPL1	0.0014024258974860272	0.07099621768117648	0.004448276220104301
IGFL1	0.0	0.0	0.0
IGFL2	0.0	0.0009132270722163075	0.0006401258417266625
IGFL3	0.0	0.0014840138335564393	0.0009394371736542069
IGFL4	0.0026465713016737774	0.0027773101518298415	0.0003237357289755866
IGFLR1	0.00011663762781191128	7.401625187263839e-05	4.288531717186737e-05
IGFN1	0.0	0.001884060248034558	0.003892424174362038
IGHMBP2	0.00025226504376633664	0.00020419630348609346	0.0001981077478786049
IGIP	0.0013104291877858746	0.0018228421032741803	0.003008959710638939
IGLL1	0.0003343811372723788	0.00010810959668635085	0.0
IGLL5	0.03268120280835007	0.0	0.0006161401964832325
IGLON5	0.0003323367544628419	0.09434029020950382	0.0015719687052163011
IGSF1	0.0	0.019403826483917825	0.03202736229195675
IGSF10	2.3220725368952435e-05	0.00012351494110857944	0.0009476179112166343
IGSF11	0.00026223116815008243	0.004113050462470182	0.0019321372130270895
IGSF21	0.0	0.553137861186909	0.05019653551057715
IGSF22	0.004729951322489937	0.0019347942624628029	0.004707910898386805
IGSF23	0.0	0.0	0.0
IGSF3	2.0700319450647177e-05	0.006975367558283001	0.004390430856716878
IGSF5	0.0	0.000419672499120609	0.001490743867950398
IGSF6	8.240141513696011e-05	5.94885699609752e-05	2.2797376040274815e-05
IGSF8	0.0004640890137790505	0.0005320299921418745	0.0003949788140475443
IGSF9	0.0003716027601794293	0.02265023358049138	0.005838026052133188
IGSF9B	0.07361462290062966	0.09859069008970986	0.14271269647754545
IHH	0.008526085160352812	0.0065747170830043585	0.004595243843932932
IK	0.00023574944798866146	0.00021770763045473896	0.00019778445187602816
IKBIP	7.172149224315426e-05	0.00015172594918210275	0.0001648214990087944
IKBKAP	0.0003973403448609324	0.00037517029411223817	0.0003057730848074809
IKBKB	0.0004290762170705091	0.00023379947840541823	0.0002649674404640016
IKZF1	0.14633148729897744	0.0130699051121014	0.006572516694545262
IKZF2	0.00032528014355796245	0.00020531710869535588	0.00014156489116955563
IKZF3	0.10123518372596925	0.00012722376874858824	0.004867146476907315
IKZF4	8.789278230774341e-05	0.0001741162817149714	8.863154927251527e-05
IKZF5	0.000629799732251968	0.00034449912710460783	0.00027596840023252087
IL10	0.0009546746441007216	3.278386128358676e-05	0.0004213508515434608
IL10RA	0.014018720206565005	0.0022292086539869387	0.003958825769962189
IL10RB	0.00040243325555861225	0.00031042760731563994	0.0003397820105057527
IL11	0.0033865892463477926	0.0023380080822337818	0.0
IL11RA	0.0004085616380685336	0.00020452783287108978	0.00030372971880331746
IL12A	9.235737393398742e-05	9.673076227013768e-05	4.168076745330332e-05
IL12B	0.0	4.2627110805137605e-05	3.413555343654254e-05
IL12RB1	0.0046767393030738595	0.00019738715010677045	0.0002912298374776742
IL12RB2	0.00047752098595105815	0.0	3.16412292426989e-05
IL13	0.00019305606308422257	1.4727260071391218e-05	2.290482917058583e-06
IL13RA1	0.0001845477545522995	0.0010186100171920085	0.0023640462195787704
IL13RA2	0.0	0.0013852299820526872	0.00159391974788979
IL15	4.5109119317426475e-05	1.0628292381819038e-05	0.00028267988950889545
IL15RA	0.001575335781494073	0.00012029990226501404	0.0032058113107174004
IL16	0.00993143341711838	0.0009188388813755828	0.0027027967415295495
IL17A	0.0	0.0	0.0
IL17B	0.00025168484803434274	4.1183176767313666e-06	0.00017310094710133543
IL17C	0.0004954464258648804	0.0	1.5457145232129123e-05
IL17D	0.00028466313061975833	0.003044561772998497	0.001142931529053277
IL17F	0.0	0.0	0.0
IL17RA	0.0010352755466272647	0.00021048248320015383	0.0005344622152854155
IL17RB	0.00032844122474626664	0.0012360648415084539	0.0004970820715871102
IL17RC	5.1596579336686986e-05	0.00021883311167214672	0.0004774772957546772
IL17RD	3.3963638904601506e-05	0.05452967697988315	0.008378116473927721
IL17RE	3.0178951309358075e-05	5.347340088246807e-05	0.00011760626829108332
IL17REL	0.0	0.00032775865030838444	0.0006995616042262496
IL18	0.0001430533728971574	9.354668652768645e-05	0.00019398929749688828
IL18BP	0.0001262959034178461	7.887472480780021e-05	4.7449179838314405e-05
IL18R1	0.0007256675311092451	7.878075213722218e-06	0.00044997712038176706
IL18RAP	0.002087095887479589	2.0996815647126676e-05	0.00033407695520188606
IL19	0.0008510140897702771	0.0	2.9454947727128878e-05
IL1A	0.0	2.062763404111867e-06	1.4748692364856256e-06
IL1B	0.00033211685670346856	1.6242590365781426e-05	0.0001397595800533051
IL1F10	0.0	0.0	0.0
IL1R1	0.0004429966060406705	9.488579318831261e-05	0.003861138890219918
IL1R2	0.00012569326830626226	0.0	0.0006990928812378728
IL1RAP	0.004264858883783682	0.0007514929271808421	0.002367318479679808
IL1RAPL1	0.0	0.005991495771017655	0.003385218132995343
IL1RAPL2	0.0	0.00979243759676832	0.0001476433235535482
IL1RL1	0.00016912131305534241	6.150204627725624e-06	0.0018959269731980018
IL1RL2	0.0	4.443702877232878e-05	6.743580870274088e-05
IL1RN	0.00011556718394463158	0.0008554323114185552	0.0006162196598368034
IL2	7.971878670955154e-06	0.0	2.1281399695432688e-06
IL20	0.00011340013019588525	0.0	0.0
IL20RA	0.0	0.00602985183916219	0.0711387389163283
IL20RB	0.00020203699564334072	0.00014109232527210506	0.0001265889385685371
IL21	0.0	0.0	0.0
IL21R	0.003509860000856952	8.983479841931313e-05	0.00037786920988513973
IL22	3.4071393494675516e-05	5.416648913505823e-06	0.0
IL22RA1	3.5477798104313194e-05	0.0001230597008273236	0.0007151136578777474
IL22RA2	7.3825064978068965e-06	0.0	1.944755898672601e-05
IL23A	9.119481009206736e-05	0.0	6.43310520578979e-06
IL23R	0.0	0.0	0.0
IL24	0.026152787454414305	0.0	7.119629704829095e-05
IL25	0.0	0.0	0.00046105520824135806
IL26	0.0007293046774388057	0.0	0.0
IL27	9.66384719011673e-06	1.8684467351494282e-05	5.3112647721807155e-05
IL27RA	0.0008281083784209764	0.00021084245043383038	0.00037837898336435464
IL2RA	0.007526541358899374	0.0	0.0006623285936662694
IL2RB	0.036419578741896816	0.0002486493107176659	0.003613830444323472
IL2RG	0.005311248151269803	0.00012617291556360258	0.0003599261051801773
IL3	0.0	0.0	0.0
IL31	3.724735277970875e-05	0.0	0.0
IL31RA	4.609770662009585e-06	2.7713629751735193e-06	5.526245993813749e-06
IL32	0.0028051699241406123	0.0004741496234041366	0.0018123501007625128
IL33	0.0	0.005672102447793705	0.007494662370161013
IL34	0.00013532432178945433	0.00016856239048651577	0.00041050485801930346
IL36A	0.00038173871911591196	0.0	2.2583299117171533e-05
IL36B	0.0	0.0	0.0
IL36G	0.0	0.0013573272173854423	0.0
IL36RN	0.0	0.0	4.761678527823329e-06
IL37	0.0	0.0005914057172379173	0.0
