	Blood(T_helper_naive_cells)	Brain(Germinal_Matrix)	Heart(Right_Atrium)
SPR	0.0018553670784175523	0.10184598056622333	0.2524016949858374
SPTBN4	0.009377113336929697	0.07964388722858434	0.0913631535527837
SRRM3	0.0024730350012502353	0.09470107303283995	0.13286724023020235
SRRM4	0.0	0.18666437058767374	0.024652265543423188
SSTR4	0.0	0.005567930551525446	0.0
SSTR5	0.0	0.0	0.3131544241519507
ST8SIA2	0.0	0.3183002721630747	0.017054312590684035
STC2	0.0	0.029521123511973092	0.12928537992463335
STK3	0.013131344341309267	0.028756655315010416	0.05734399556341503
SV2B	0.0012625602960182444	0.017834597598949512	0.01775994679682688
SV2C	0.0005785709803904702	0.04494302083199954	0.0022167339383096264
SYBU	0.0018782054874390101	0.07027472214987299	0.04207576151147099
SYNDIG1L	0.0020259688024975944	0.1539683177713154	0.004454771240427259
SYPL2	0.0016157006390171698	0.0029967764316835544	0.23022816438579757
SYT13	0.0	0.13502471285755097	0.1579774604897654
SYT15	0.00854446515345	0.018319981748767734	0.04551301225523338
SYT2	0.14695003562786207	0.08677878479565658	0.010302962191730389
SYT5	0.0020118268110387192	0.2920654305585308	0.0029232273647181624
SYT6	0.004502579175595686	0.18439054044557945	0.0
SYT7	0.0006194925891320483	0.28458342341519466	0.5191212381861826
T	0.0	0.0	0.000253956747406277
TAL1	0.008632862099575117	0.1113813265873399	0.2895801263597686
TAS1R2	0.00040962028194717467	0.0005623903004437888	0.0
TBR1	0.001469011519978341	0.09333791394980376	0.0011437000816067516
TBX1	0.017047549364676826	0.05423876030746001	0.10923060775991122
TBX15	0.016639458905234408	0.0430309099631792	0.2977505897766709
TBX18	0.0	0.04889923401554667	0.29624254915570025
TBX2	0.0013087537067153526	0.09440895609943298	0.3789064600309922
TBX20	0.0	0.0	0.6998084970087789
TBX21	0.06537250496354408	0.0037320163931658557	0.017258495736777558
TBX3	0.0	0.06441103031870403	0.8010821509089707
TBX4	0.0	0.0	0.016191047753145584
TBX5	0.0	0.0027389655072194512	2.0504928579790986
TCERG1L	0.0008287625121603192	0.011330935443376374	0.00013949924579275075
TCF15	0.0	0.02617240520753026	0.11906581819771393
TCF21	0.0	0.0	0.41748113704199824
TCHH	0.0013061810766920074	0.018415829500024083	0.022590135052507766
TCTE1	0.11714330556023317	0.07930285500892993	0.006253987914982749
TEKT1	0.0010078653606971086	0.010896734300273499	0.0
TENM4	0.0005913190119272368	0.09563324124497954	0.010693707183523518
TFAP2A	0.0021549673612310735	0.006780304258441764	0.06896622187292671
TFAP2B	0.0	0.005605303967647317	0.004561064462247293
TFAP2C	0.00022975030334072908	0.14293600617685126	0.01105224453097867
TFAP2D	0.0	0.01391495549110508	0.0
THBD	0.022814612416054193	0.03164457203542123	0.16965907508537256
TLL2	0.0002571516297233121	0.005101339287382862	0.03268470807118596
TLX1	0.0035227719896045477	0.0007087628301879687	0.07893519305487535
TLX2	0.004495354754817619	0.0	0.0011322841820554108
TLX3	0.0	0.008534953926524553	0.004477225140611053
TMC2	0.0	0.06791105340811082	0.0001780179347656818
TMEM132C	0.0	0.054513733521850835	0.07135354396958797
TMEM132E	0.08205508533995054	0.6221888315196528	0.04783676059316236
TMEM163	0.01585029356207079	0.07556838975443605	0.05646568594240845
TMEM174	0.0	0.0	0.0
TMEM176B	0.023025895680068978	0.008767586061035186	0.12973714577786746
TMEM179	0.0	0.10055116573994598	0.011641057933619204
TMEM200C	0.0	0.08184697772109444	0.029990824730802352
TMEM255A	0.02498802474709997	0.03854242454373851	0.012588609133896936
TMPRSS6	0.04180759769262076	0.007060152432044607	0.0007222877444236347
TNNT1	0.0	0.04605343456253615	0.12412948822317342
TNR	0.0	0.16944641761460763	0.0003854756512624133
TOX2	0.062100157491127614	0.12286832483539235	0.04479751915132616
TP73	0.034894313612840726	0.00854324096840509	0.007032776839753877
TRH	0.002553211234493648	0.09884155893930595	0.0012383590649909235
TRIM29	0.0	0.0011501234542361735	0.0010416119422100092
TRIM31	0.00549624699935182	0.0	0.0017106199853845947
TRIM36	0.0008146178815188842	0.1724443280491459	0.0025790970673702225
TRIM40	0.0	0.0	0.0
TRIM63	0.0	0.0	0.2209039651167718
TRIM67	0.013168222187062624	0.2828864077567584	0.017786416434635913
TRIM71	0.00045825718408764395	0.00859710640774428	0.0
TROAP	0.010820889835333093	0.1459038487746644	0.003551635130739279
TRPC3	0.0	0.017984888752452088	0.0029943749427613904
TRPC5	0.009003519531334579	0.017163279287952547	0.0
TRPC7	0.0	0.00911935241880545	0.0
TSC22D3	0.30622639380373123	0.13801815012251628	0.18251156477965405
TSHZ3	0.001119347759505403	0.06870915904810798	0.04436283823666461
TSPAN11	9.742347974110102e-05	0.08533663620315803	0.037471681983765416
TSPAN18	0.09598907200623528	0.09815090239463894	0.15190722297686174
TSPEAR	0.08223657380826545	0.0005415383937840242	0.23817856407312726
TTBK1	0.0	0.17869346534780065	0.01280503873151532
TTC6	0.0	0.0010846623501481463	0.0
TTLL10	0.008011909176722317	0.002890084665792538	0.0029243947409206147
TTLL6	0.0	0.019484724581501283	0.04731633554025069
TWIST1	0.0	0.016437924610804372	0.19311924943478873
TWIST2	0.0	0.0	0.06935541393683074
UBD	0.0005297542251742367	0.005481867427584796	0.004354121357040446
UBE2QL1	0.001800418197487631	0.1116064841713108	0.0981477443242076
UCP1	0.0010634035905642317	0.0	0.05201145712206998
ULBP1	0.0	0.02742901051801115	0.0652019941909972
ULBP2	0.0030670660480777126	0.022426338406298544	0.06826851061219012
UMODL1	0.003483007404815993	0.00015574170621774513	0.0
UNC13A	0.00028839732215773893	0.10964903343227217	0.002581215110857034
UNC5A	0.003703953345618342	0.37716854623891133	0.10497601253412661
UNCX	0.0	0.042153827208955864	0.0
USH1C	0.0	0.0	0.0025665484049139727
USP2-AS1	0.000501151145973256	0.005198332314104277	0.014204344581090619
VAX1	0.0	0.44282229347447033	0.0
VAX2	0.006789971828490922	0.15388713984856367	0.24441829565632983
VDR	0.030353276606835844	0.0010346130027326331	0.009128793054676057
VENTX	0.006238777897746802	0.002928326958785816	0.04399054242441292
VGLL2	0.0	0.0	0.13484919729850567
VPREB1	0.0	0.001393311998263271	0.0
VSIG2	0.02384267905457815	0.0021031622182813366	0.03987036774513944
VSTM2B	0.0	0.2108376315515451	0.0
VSTM2L	0.014042062861213412	0.33288580343917673	0.45242156881898715
VSX1	0.00936322559619127	0.0003910701099225893	0.03256203100280601
VSX2	0.01149013282427962	0.0018571148691597565	0.0
VWA5B1	0.005696559403928212	0.022753440269799124	0.012642552540868318
VWA5B2	0.000295930537628309	0.016060112747193305	0.0018473758272340088
WDR86	0.0655035738319864	0.0840817108130445	0.005821822016288336
WIF1	0.0	0.03724166021683436	0.014678052948208434
WNT1	0.29074546056682793	0.032341088376138784	0.011198037441476658
WNT10A	0.10040790704929725	0.02227596839355189	0.0042055647281558665
WNT11	0.005231327349642305	0.016022896253073002	0.06835163718532182
WNT2B	0.004932655121418887	0.02798674648587805	0.04558481984554232
WNT3	0.015152432961242203	0.10058020559952562	0.07088414557695716
WNT3A	0.01121510643789366	0.0	0.0
WNT5A	0.0	0.07106386690976274	0.06864825786243167
WNT6	0.0	0.018400205370639376	0.13168261306315493
WNT7A	0.18848310206172544	0.27061061613277376	0.0
WNT7B	0.0	0.17692804217118546	0.0
WNT9B	0.0	0.0013451770117154452	0.0319953768122469
WSCD2	0.0004495407503083485	0.0402501847722255	0.0120904368393335
WT1	0.0	0.0	0.2655078253271
XKR6	0.15433082826362027	0.20385530247023803	0.041027387715453105
ZBED9	0.003411444523493678	0.04652857649193511	0.020781225439566984
ZBTB16	0.06888630195152513	0.08420325092538523	0.14357363295847494
ZBTB7C	0.0	0.0861635978277085	0.0878044497219311
ZDHHC22	0.0	0.331509332533003	0.0
ZEB2	0.011057667792919695	0.14873417151104604	0.08467856101375493
ZFHX3	0.017200149139097943	0.07938501004385938	0.057682252640106235
ZFHX4	0.0013453485352880427	0.20669884747135894	0.025560888500093307
ZIC2	0.0	0.08691120667791245	0.0
ZIC3	0.0	0.023977946835864943	0.0004394245493798526
ZIC4	0.0	0.1381942285416931	0.00330355253356043
ZIC5	0.0	0.052805752795019506	0.0
ZMYND15	0.006786572738930713	0.015441847440882691	0.008927652248049665
ZNF423	0.0006127329861805041	0.11241637857300868	0.0759943360553793
ZNF503	0.0012914089296127938	0.08082328595048675	0.17469480461236958
ZNF503-AS2	0.0	0.04367554250111826	0.08754296023470999
ZNF831	0.10060068687889866	0.00011026080027297855	0.0016554112573785704
ZSCAN9	0.012929239069986284	0.09814881005530515	0.0686284455560428
